"Time (ms, ms) - Channel 1",Voltage (V) - Channel 1,"Time (ms, ms) - Channel 2",Voltage (V) - Channel 2
0.1274,0,0.1274,0
0.1276,0,0.1276,0.08
0.1278,0,0.1278,0
0.128,0.08,0.128,0.08
0.1282,-0.08,0.1282,-0.08
0.1284,0,0.1284,-0.08
0.1286,0,0.1286,0.08
0.1288,-0.08,0.1288,0
0.129,0,0.129,0
0.1292,0,0.1292,0
0.1294,0,0.1294,-0.08
0.1296,0,0.1296,0
0.1298,-0.08,0.1298,0.08
0.13,-0.08,0.13,0
0.1302,0,0.1302,0
0.1304,-0.08,0.1304,0
0.1306,0,0.1306,0
0.1308,0.08,0.1308,-0.08
0.131,-0.08,0.131,-0.08
0.1312,0,0.1312,0.08
0.1314,0.08,0.1314,0
0.1316,0,0.1316,0
0.1318,-0.08,0.1318,0
0.132,0,0.132,0
0.1322,0,0.1322,0
0.1324,-0.08,0.1324,0
0.1326,0,0.1326,-0.08
0.1328,-0.08,0.1328,-0.08
0.133,0,0.133,0
0.1332,0,0.1332,0.08
0.1334,-0.08,0.1334,0
0.1336,0,0.1336,-0.08
0.1338,-0.08,0.1338,0.08
0.134,0,0.134,0.08
0.1342,0,0.1342,0
0.1344,-0.08,0.1344,0
0.1346,0,0.1346,0
0.1348,0,0.1348,0
0.135,0,0.135,0
0.1352,-0.08,0.1352,0
0.1354,0,0.1354,0
0.1356,-0.08,0.1356,0
0.1358,0,0.1358,0
0.136,-0.08,0.136,0
0.1362,-0.08,0.1362,0
0.1364,0,0.1364,0
0.1366,0,0.1366,-0.08
0.1368,0,0.1368,0
0.137,0,0.137,0.08
0.1372,0,0.1372,0.08
0.1374,0,0.1374,0.08
0.1376,-0.16,0.1376,0.08
0.1378,-0.08,0.1378,-0.08
0.138,-0.08,0.138,0
0.1382,0,0.1382,0
0.1384,0,0.1384,-0.08
0.1386,0.08,0.1386,0.08
0.1388,-0.08,0.1388,0
0.139,0,0.139,0.08
0.1392,-0.08,0.1392,-0.08
0.1394,0,0.1394,0
0.1396,0,0.1396,0
0.1398,0,0.1398,0
0.14,0.08,0.14,0
0.1402,0,0.1402,-0.08
0.1404,0,0.1404,-0.08
0.1406,0,0.1406,0.08
0.1408,0,0.1408,0
0.141,-0.08,0.141,0
0.1412,0,0.1412,0
0.1414,0,0.1414,0
0.1416,0,0.1416,0
0.1418,0,0.1418,0
0.142,0,0.142,0
0.1422,0,0.1422,0.08
0.1424,0,0.1424,-0.08
0.1426,0,0.1426,0
0.1428,0,0.1428,-0.08
0.143,0,0.143,0
0.1432,-0.08,0.1432,0
0.1434,0.08,0.1434,0
0.1436,0,0.1436,0
0.1438,0,0.1438,0
0.144,0,0.144,0
0.1442,0,0.1442,0
0.1444,0,0.1444,-0.08
0.1446,-0.08,0.1446,0.08
0.1448,0,0.1448,0
0.145,0,0.145,-0.08
0.1452,0,0.1452,0
0.1454,-0.08,0.1454,0
0.1456,0,0.1456,0
0.1458,0,0.1458,0
0.146,0,0.146,-0.08
0.1462,-0.08,0.1462,0
0.1464,0,0.1464,-0.08
0.1466,-0.08,0.1466,-0.08
0.1468,-0.08,0.1468,0
0.147,0,0.147,0.08
0.1472,0,0.1472,0
0.1474,0,0.1474,0
0.1476,0.08,0.1476,0
0.1478,0,0.1478,0
0.148,0,0.148,0.08
0.1482,0,0.1482,0
0.1484,0,0.1484,0
0.1486,0.08,0.1486,0
0.1488,0.08,0.1488,0
0.149,-0.08,0.149,-0.08
0.1492,-0.08,0.1492,-0.08
0.1494,0,0.1494,0
0.1496,0,0.1496,0
0.1498,-0.08,0.1498,0
0.15,-0.08,0.15,0
0.1502,0,0.1502,0
0.1504,-0.08,0.1504,0
0.1506,0.08,0.1506,0
0.1508,0,0.1508,0
0.151,-0.08,0.151,0
0.1512,0,0.1512,0
0.1514,-0.08,0.1514,0
0.1516,0,0.1516,0
0.1518,0,0.1518,0.08
0.152,0,0.152,0
0.1522,0,0.1522,0.08
0.1524,-0.08,0.1524,-0.08
0.1526,0,0.1526,0
0.1528,0,0.1528,0
0.153,-0.08,0.153,0.08
0.1532,-0.16,0.1532,0
0.1534,0,0.1534,0
0.1536,0,0.1536,0
0.1538,-0.08,0.1538,0.08
0.154,0.08,0.154,0.08
0.1542,0,0.1542,0
0.1544,-0.08,0.1544,0
0.1546,0,0.1546,0
0.1548,-0.08,0.1548,0.08
0.155,0,0.155,0
0.1552,0,0.1552,-0.08
0.1554,0.08,0.1554,0.08
0.1556,0,0.1556,0
0.1558,-0.08,0.1558,0
0.156,0,0.156,0
0.1562,0,0.1562,0
0.1564,0,0.1564,-0.08
0.1566,0,0.1566,0
0.1568,-0.08,0.1568,0
0.157,0,0.157,0
0.1572,-0.08,0.1572,0
0.1574,-0.08,0.1574,0.08
0.1576,0,0.1576,0
0.1578,0,0.1578,0.08
0.158,0,0.158,0.08
0.1582,0,0.1582,-0.08
0.1584,-0.08,0.1584,0.08
0.1586,0,0.1586,-0.08
0.1588,0,0.1588,0
0.159,0,0.159,-0.08
0.1592,0,0.1592,0
0.1594,0,0.1594,0
0.1596,-0.08,0.1596,0.08
0.1598,-0.08,0.1598,0.08
0.16,-0.08,0.16,0
0.1602,0.08,0.1602,0.08
0.1604,0,0.1604,0
0.1606,0,0.1606,0
0.1608,-0.08,0.1608,0
0.161,-0.08,0.161,0.08
0.1612,-0.08,0.1612,0
0.1614,-0.08,0.1614,0.08
0.1616,0,0.1616,0
0.1618,0,0.1618,0
0.162,0,0.162,0
0.1622,0,0.1622,0.08
0.1624,0,0.1624,0
0.1626,0,0.1626,0
0.1628,0,0.1628,0
0.163,0,0.163,0
0.1632,-0.08,0.1632,0.08
0.1634,-0.08,0.1634,0
0.1636,0.08,0.1636,0
0.1638,0.08,0.1638,0
0.164,-0.08,0.164,0
0.1642,0,0.1642,0
0.1644,0,0.1644,0
0.1646,0,0.1646,0.08
0.1648,0,0.1648,0
0.165,0,0.165,-0.08
0.1652,-0.08,0.1652,0.08
0.1654,0,0.1654,0
0.1656,-0.08,0.1656,0.08
0.1658,0,0.1658,0.08
0.166,-0.16,0.166,0
0.1662,0,0.1662,0.08
0.1664,-0.08,0.1664,0
0.1666,0,0.1666,0.08
0.1668,0,0.1668,0.08
0.167,0,0.167,0
0.1672,0,0.1672,-0.08
0.1674,-0.08,0.1674,0
0.1676,0.08,0.1676,-0.08
0.1678,0,0.1678,0
0.168,0,0.168,0.08
0.1682,-0.08,0.1682,-0.08
0.1684,0,0.1684,0
0.1686,-0.08,0.1686,0.08
0.1688,0,0.1688,-0.08
0.169,-0.08,0.169,-0.16
0.1692,0,0.1692,0.08
0.1694,0,0.1694,0
0.1696,-0.16,0.1696,0.08
0.1698,0,0.1698,0.08
0.17,-0.08,0.17,0
0.1702,0,0.1702,0.08
0.1704,0.08,0.1704,0.08
0.1706,-0.08,0.1706,0.08
0.1708,-0.08,0.1708,0
0.171,-0.08,0.171,0
0.1712,0,0.1712,0
0.1714,0,0.1714,0
0.1716,-0.08,0.1716,0
0.1718,0,0.1718,0.08
0.172,0,0.172,-0.08
0.1722,-0.08,0.1722,0
0.1724,0,0.1724,0
0.1726,0,0.1726,0
0.1728,-0.08,0.1728,0
0.173,0,0.173,0
0.1732,-0.08,0.1732,0.08
0.1734,0,0.1734,0.08
0.1736,0,0.1736,0
0.1738,-0.08,0.1738,0
0.174,0,0.174,0
0.1742,-0.08,0.1742,0
0.1744,-0.08,0.1744,-0.08
0.1746,-0.08,0.1746,0
0.1748,0,0.1748,0
0.175,0.08,0.175,0
0.1752,-0.08,0.1752,0
0.1754,0,0.1754,-0.08
0.1756,0.08,0.1756,0
0.1758,-0.08,0.1758,0
0.176,0,0.176,0
0.1762,0,0.1762,0.08
0.1764,0,0.1764,0
0.1766,0,0.1766,0.08
0.1768,-0.08,0.1768,0
0.177,-0.08,0.177,0
0.1772,-0.08,0.1772,0.08
0.1774,8.08,0.1774,6.56
0.1776,8.08,0.1776,7.84
0.1778,8,0.1778,7.92
0.178,7.92,0.178,7.84
0.1782,8,0.1782,7.76
0.1784,8.16,0.1784,7.6
0.1786,7.92,0.1786,7.6
0.1788,7.92,0.1788,7.52
0.179,8,0.179,7.44
0.1792,8.08,0.1792,7.36
0.1794,7.92,0.1794,7.36
0.1796,8.08,0.1796,7.2
0.1798,8,0.1798,6.96
0.18,8.08,0.18,7.04
0.1802,8,0.1802,7.04
0.1804,8,0.1804,6.88
0.1806,8,0.1806,6.8
0.1808,8.08,0.1808,6.72
0.181,8.08,0.181,6.72
0.1812,8,0.1812,6.64
0.1814,8.08,0.1814,6.64
0.1816,8,0.1816,6.48
0.1818,7.92,0.1818,6.4
0.182,8.08,0.182,6.4
0.1822,8,0.1822,6.32
0.1824,8.16,0.1824,6.24
0.1826,8,0.1826,6.16
0.1828,8,0.1828,6.08
0.183,8,0.183,6.08
0.1832,8.08,0.1832,6.08
0.1834,8.08,0.1834,6
0.1836,8.16,0.1836,5.92
0.1838,8.08,0.1838,5.84
0.184,8.08,0.184,5.92
0.1842,8.16,0.1842,5.76
0.1844,8,0.1844,5.68
0.1846,8,0.1846,5.6
0.1848,8,0.1848,5.68
0.185,8,0.185,5.52
0.1852,8.08,0.1852,5.52
0.1854,8.08,0.1854,5.44
0.1856,8.08,0.1856,5.36
0.1858,8.08,0.1858,5.36
0.186,8,0.186,5.28
0.1862,8,0.1862,5.28
0.1864,8.08,0.1864,5.2
0.1866,8,0.1866,5.04
0.1868,8.08,0.1868,5.04
0.187,8,0.187,5.04
0.1872,8.08,0.1872,4.88
0.1874,0,0.1874,-1.6
0.1876,0.08,0.1876,-2.88
0.1878,0.08,0.1878,-2.96
0.188,0,0.188,-2.96
0.1882,0.08,0.1882,-2.88
0.1884,0.08,0.1884,-2.96
0.1886,0.08,0.1886,-2.88
0.1888,0.08,0.1888,-2.88
0.189,0,0.189,-2.8
0.1892,0.08,0.1892,-2.72
0.1894,0.08,0.1894,-2.64
0.1896,0,0.1896,-2.72
0.1898,0,0.1898,-2.72
0.19,0.08,0.19,-2.64
0.1902,0.24,0.1902,-2.64
0.1904,0,0.1904,-2.64
0.1906,0,0.1906,-2.56
0.1908,0.08,0.1908,-2.64
0.191,0,0.191,-2.56
0.1912,0,0.1912,-2.48
0.1914,0,0.1914,-2.48
0.1916,0,0.1916,-2.4
0.1918,0.08,0.1918,-2.48
0.192,0,0.192,-2.4
0.1922,0,0.1922,-2.4
0.1924,0,0.1924,-2.4
0.1926,0.08,0.1926,-2.32
0.1928,0,0.1928,-2.32
0.193,0,0.193,-2.32
0.1932,0,0.1932,-2.32
0.1934,0,0.1934,-2.32
0.1936,0,0.1936,-2.24
0.1938,-0.08,0.1938,-2.24
0.194,0,0.194,-2.24
0.1942,0,0.1942,-2.16
0.1944,0.08,0.1944,-2.08
0.1946,0,0.1946,-2.08
0.1948,0.08,0.1948,-2.16
0.195,0,0.195,-2
0.1952,0,0.1952,-2.08
0.1954,0.08,0.1954,-2.08
0.1956,0,0.1956,-2
0.1958,-0.08,0.1958,-2
0.196,-0.08,0.196,-2.08
0.1962,0.08,0.1962,-2
0.1964,0,0.1964,-1.92
0.1966,0,0.1966,-2
0.1968,-0.08,0.1968,-1.92
0.197,0,0.197,-1.92
0.1972,0,0.1972,-1.92
0.1974,0.08,0.1974,-1.92
0.1976,0,0.1976,-1.84
0.1978,-0.08,0.1978,-1.84
0.198,-0.08,0.198,-1.68
0.1982,-0.08,0.1982,-1.68
0.1984,0,0.1984,-1.76
0.1986,-0.08,0.1986,-1.84
0.1988,0,0.1988,-1.68
0.199,0,0.199,-1.76
0.1992,0,0.1992,-1.68
0.1994,-0.08,0.1994,-1.68
0.1996,0,0.1996,-1.76
0.1998,0,0.1998,-1.6
0.2,0,0.2,-1.6
0.2002,0.08,0.2002,-1.52
0.2004,0,0.2004,-1.52
0.2006,0,0.2006,-1.6
0.2008,0.08,0.2008,-1.6
0.201,-0.08,0.201,-1.6
0.2012,0,0.2012,-1.6
0.2014,0.08,0.2014,-1.52
0.2016,0,0.2016,-1.44
0.2018,0,0.2018,-1.52
0.202,0,0.202,-1.52
0.2022,-0.08,0.2022,-1.52
0.2024,0,0.2024,-1.44
0.2026,0,0.2026,-1.44
0.2028,0,0.2028,-1.44
0.203,0,0.203,-1.44
0.2032,0,0.2032,-1.44
0.2034,0.08,0.2034,-1.28
0.2036,-0.08,0.2036,-1.36
0.2038,0,0.2038,-1.44
0.204,-0.08,0.204,-1.36
0.2042,0,0.2042,-1.28
0.2044,0,0.2044,-1.36
0.2046,0,0.2046,-1.28
0.2048,0,0.2048,-1.28
0.205,0,0.205,-1.28
0.2052,-0.08,0.2052,-1.2
0.2054,0,0.2054,-1.28
0.2056,-0.08,0.2056,-1.28
0.2058,0.08,0.2058,-1.28
0.206,0,0.206,-1.28
0.2062,-0.08,0.2062,-1.2
0.2064,0,0.2064,-1.2
0.2066,0.08,0.2066,-1.2
0.2068,0.08,0.2068,-1.2
0.207,0.08,0.207,-1.12
0.2072,0,0.2072,-1.12
0.2074,0,0.2074,-1.12
0.2076,0,0.2076,-1.12
0.2078,0,0.2078,-1.12
0.208,0,0.208,-1.12
0.2082,0,0.2082,-1.12
0.2084,0,0.2084,-1.12
0.2086,0,0.2086,-1.12
0.2088,0,0.2088,-1.04
0.209,0,0.209,-0.96
0.2092,-0.08,0.2092,-1.12
0.2094,0.08,0.2094,-1.04
0.2096,0,0.2096,-1.04
0.2098,0,0.2098,-0.96
0.21,0,0.21,-0.96
0.2102,-0.08,0.2102,-1.04
0.2104,0,0.2104,-0.96
0.2106,0,0.2106,-0.96
0.2108,-0.08,0.2108,-0.88
0.211,0,0.211,-0.96
0.2112,0,0.2112,-0.96
0.2114,0,0.2114,-0.88
0.2116,-0.08,0.2116,-0.96
0.2118,0,0.2118,-0.96
0.212,0,0.212,-0.88
0.2122,0,0.2122,-0.96
0.2124,0,0.2124,-0.8
0.2126,0,0.2126,-0.8
0.2128,-0.08,0.2128,-0.88
0.213,0,0.213,-0.8
0.2132,0,0.2132,-0.72
0.2134,-0.08,0.2134,-0.88
0.2136,0,0.2136,-0.72
0.2138,-0.08,0.2138,-0.72
0.214,0,0.214,-0.88
0.2142,0,0.2142,-0.8
0.2144,0,0.2144,-0.8
0.2146,0,0.2146,-0.8
0.2148,0,0.2148,-0.8
0.215,-0.08,0.215,-0.72
0.2152,0,0.2152,-0.8
0.2154,0,0.2154,-0.64
0.2156,0.08,0.2156,-0.72
0.2158,0,0.2158,-0.72
0.216,0.08,0.216,-0.72
0.2162,0,0.2162,-0.72
0.2164,-0.08,0.2164,-0.64
0.2166,0,0.2166,-0.72
0.2168,0,0.2168,-0.64
0.217,-0.08,0.217,-0.72
0.2172,0,0.2172,-0.72
0.2174,0,0.2174,-0.64
0.2176,-0.08,0.2176,-0.64
0.2178,0,0.2178,-0.64
0.218,-0.08,0.218,-0.64
0.2182,-0.08,0.2182,-0.72
0.2184,-0.16,0.2184,-0.56
0.2186,0,0.2186,-0.64
0.2188,0,0.2188,-0.64
0.219,-0.08,0.219,-0.56
0.2192,-0.08,0.2192,-0.64
0.2194,-0.08,0.2194,-0.64
0.2196,0.08,0.2196,-0.56
0.2198,0,0.2198,-0.64
0.22,-0.08,0.22,-0.56
0.2202,-0.08,0.2202,-0.64
0.2204,0,0.2204,-0.56
0.2206,0,0.2206,-0.64
0.2208,-0.08,0.2208,-0.56
0.221,0,0.221,-0.56
0.2212,0,0.2212,-0.48
0.2214,0,0.2214,-0.56
0.2216,0,0.2216,-0.48
0.2218,0,0.2218,-0.64
0.222,0,0.222,-0.56
0.2222,0,0.2222,-0.56
0.2224,-0.08,0.2224,-0.48
0.2226,-0.08,0.2226,-0.48
0.2228,-0.08,0.2228,-0.56
0.223,0,0.223,-0.48
0.2232,0,0.2232,-0.48
0.2234,0,0.2234,-0.48
0.2236,0.08,0.2236,-0.48
0.2238,0,0.2238,-0.4
0.224,0,0.224,-0.48
0.2242,0,0.2242,-0.48
0.2244,0,0.2244,-0.48
0.2246,-0.08,0.2246,-0.48
0.2248,0,0.2248,-0.56
0.225,-0.08,0.225,-0.48
0.2252,-0.08,0.2252,-0.48
0.2254,0,0.2254,-0.4
0.2256,-0.08,0.2256,-0.48
0.2258,-0.08,0.2258,-0.4
0.226,0,0.226,-0.4
0.2262,0,0.2262,-0.4
0.2264,0,0.2264,-0.4
0.2266,0,0.2266,-0.4
0.2268,0.08,0.2268,-0.48
0.227,0,0.227,-0.32
0.2272,0,0.2272,-0.48
0.2274,0,0.2274,-0.4
0.2276,-0.08,0.2276,-0.4
0.2278,0,0.2278,-0.48
0.228,0,0.228,-0.32
0.2282,0,0.2282,-0.32
0.2284,0,0.2284,-0.48
0.2286,0,0.2286,-0.4
0.2288,0,0.2288,-0.4
0.229,0,0.229,-0.4
0.2292,0,0.2292,-0.4
0.2294,-0.08,0.2294,-0.32
0.2296,0,0.2296,-0.4
0.2298,0,0.2298,-0.32
0.23,0,0.23,-0.4
0.2302,0,0.2302,-0.32
0.2304,0,0.2304,-0.4
0.2306,-0.08,0.2306,-0.32
0.2308,0,0.2308,-0.4
0.231,0,0.231,-0.32
0.2312,0,0.2312,-0.32
0.2314,-0.08,0.2314,-0.32
0.2316,0,0.2316,-0.4
0.2318,-0.08,0.2318,-0.4
0.232,0,0.232,-0.4
0.2322,-0.08,0.2322,-0.24
0.2324,0,0.2324,-0.24
0.2326,0,0.2326,-0.4
0.2328,0,0.2328,-0.32
0.233,0,0.233,-0.24
0.2332,0,0.2332,-0.32
0.2334,-0.08,0.2334,-0.24
0.2336,-0.08,0.2336,-0.24
0.2338,0,0.2338,-0.32
0.234,0,0.234,-0.32
0.2342,-0.08,0.2342,-0.24
0.2344,0,0.2344,-0.32
0.2346,0,0.2346,-0.16
0.2348,0,0.2348,-0.32
0.235,0,0.235,-0.32
0.2352,-0.08,0.2352,-0.24
0.2354,0,0.2354,-0.4
0.2356,0,0.2356,-0.32
0.2358,0.08,0.2358,-0.32
0.236,-0.08,0.236,-0.24
0.2362,0.08,0.2362,-0.32
0.2364,0,0.2364,-0.24
0.2366,0.08,0.2366,-0.24
0.2368,-0.08,0.2368,-0.24
0.237,0,0.237,-0.24
0.2372,0,0.2372,-0.16
0.2374,0.08,0.2374,-0.24
0.2376,0,0.2376,-0.24
0.2378,-0.08,0.2378,-0.24
0.238,0,0.238,-0.24
0.2382,0,0.2382,-0.16
0.2384,0,0.2384,-0.24
0.2386,0,0.2386,-0.24
0.2388,0,0.2388,-0.16
0.239,0,0.239,-0.24
0.2392,0,0.2392,-0.32
0.2394,0,0.2394,-0.24
0.2396,0,0.2396,-0.16
0.2398,-0.08,0.2398,-0.08
0.24,0,0.24,-0.24
0.2402,0,0.2402,-0.24
0.2404,0,0.2404,-0.24
0.2406,0,0.2406,-0.24
0.2408,-0.08,0.2408,-0.24
0.241,0,0.241,-0.16
0.2412,0,0.2412,-0.32
0.2414,0,0.2414,-0.24
0.2416,0,0.2416,-0.24
0.2418,0.08,0.2418,-0.16
0.242,0,0.242,-0.24
0.2422,0,0.2422,-0.24
0.2424,0,0.2424,-0.16
0.2426,0,0.2426,-0.24
0.2428,0.08,0.2428,-0.32
0.243,-0.08,0.243,-0.24
0.2432,-0.08,0.2432,-0.24
0.2434,0,0.2434,-0.16
0.2436,0,0.2436,-0.16
0.2438,0,0.2438,-0.16
0.244,-0.08,0.244,-0.24
0.2442,0,0.2442,-0.16
0.2444,-0.08,0.2444,-0.24
0.2446,-0.08,0.2446,-0.16
0.2448,-0.08,0.2448,-0.08
0.245,-0.08,0.245,-0.16
0.2452,-0.08,0.2452,-0.16
0.2454,0,0.2454,-0.16
0.2456,-0.08,0.2456,-0.08
0.2458,0,0.2458,-0.16
0.246,0,0.246,-0.16
0.2462,0,0.2462,-0.08
0.2464,0,0.2464,-0.24
0.2466,0,0.2466,-0.16
0.2468,0.08,0.2468,-0.08
0.247,0,0.247,-0.16
0.2472,0.08,0.2472,-0.16
0.2474,0,0.2474,-0.16
